1001 501
0	0
0.000446	0
0.000892	0
0.001338	0
0.001784	0
0.00223	0
0.002676	0
0.003122	0
0.003568	0
0.004014	0
0.00446	0
0.004906	0
0.005352	0
0.005798	0
0.006244	0
0.00669	0
0.007136	0
0.007582	0
0.008028	0
0.008474	0
0.00892	0
0.009366	0
0.009812	0
0.010258	0
0.010704	0
0.01115	0
0.011596	0
0.012042	0
0.012488	0
0.012934	0
0.01338	0
0.013826	0
0.014272	0
0.014718	0
0.015164	0
0.01561	0
0.016056	0
0.016502	0
0.016948	0
0.017394	0
0.01784	0
0.018286	0
0.018732	0
0.019178	0
0.019624	0
0.02007	0
0.020516	0
0.020962	0
0.021408	0
0.021854	0
0.0223	0
0.022746	0
0.023192	0
0.023638	0
0.024084	0
0.02453	0
0.024976	0
0.025422	0
0.025868	0
0.026314	0
0.02676	0
0.027206	0
0.027652	0
0.028098	0
0.028544	0
0.02899	0
0.029436	0
0.029882	0
0.030328	0
0.030774	0
0.03122	0
0.031666	0
0.032112	0
0.032558	0
0.033004	0
0.03345	0
0.033896	0
0.034342	0
0.034788	0
0.035234	0
0.03568	0
0.036126	0
0.036572	0
0.037018	0
0.037464	0
0.03791	0
0.038356	0
0.038802	0
0.039248	0
0.039694	0
0.04014	0
0.040586	0
0.041032	0
0.041478	0
0.041924	0
0.04237	0
0.042816	0
0.043262	0
0.043708	0
0.044154	0
0.0446	9750
0.045046	19500
0.045492	29250
0.045938	39000
0.046384	48750
0.04683	58500
0.047276	68250
0.047722	78000
0.048168	87750
0.048614	97500
0.04906	107250
0.049506	117000
0.049952	126750
0.050398	136500
0.050844	146250
0.05129	156000
0.051736	165750
0.052182	175500
0.052628	185250
0.053074	195000
0.05352	204750
0.053966	214500
0.054412	224250
0.054858	234000
0.055304	243750
0.05575	253500
0.056196	263250
0.056642	273000
0.057088	282750
0.057534	292500
0.05798	302250
0.058426	312000
0.058872	321750
0.059318	331500
0.059764	341250
0.06021	351000
0.060656	360750
0.061102	370500
0.061548	380250
0.061994	390000
0.06244	399750
0.062886	409500
0.063332	419250
0.063778	429000
0.064224	438750
0.06467	448500
0.065116	458250
0.065562	468000
0.066008	477750
0.066454	487500
0.0669	497250
0.067346	507000
0.067792	516750
0.068238	526500
0.068684	536250
0.06913	546000
0.069576	555750
0.070022	565500
0.070468	575250
0.070914	585000
0.07136	594750
0.071806	604500
0.072252	614250
0.072698	624000
0.073144	633750
0.07359	643500
0.074036	653250
0.074482	648375
0.074928	643500
0.075374	638625
0.07582	633750
0.076266	628875
0.076712	624000
0.077158	619125
0.077604	614250
0.07805	609375
0.078496	604500
0.078942	599625
0.079388	594750
0.079834	589875
0.08028	585000
0.080726	580125
0.081172	575250
0.081618	570375
0.082064	565500
0.08251	560625
0.082956	555750
0.083402	550875
0.083848	546000
0.084294	541125
0.08474	536250
0.085186	531375
0.085632	526500
0.086078	521625
0.086524	516750
0.08697	511875
0.087416	507000
0.087862	502125
0.088308	497250
0.088754	492375
0.0892	487500
0.089646	482625
0.090092	477750
0.090538	472875
0.090984	468000
0.09143	463125
0.091876	458250
0.092322	453375
0.092768	448500
0.093214	443625
0.09366	438750
0.094106	433875
0.094552	429000
